Job Title,Total Cash Compensation,Base Pay,Overtime,Year,HourlyRate,Hours Worked Overtime,Stress Level,Job Title Encoded
Recreation Leader PT,22290.54,21372.55,112.3,2017,10.275264423076923,10.929159131689948,Medium Stress,68
Library Clerk PT,22273.1,21468.04,0.0,2017,10.321173076923078,0.0,Low Stress,41
Librarian II PT,22250.78,21397.07,0.0,2017,10.287052884615385,0.0,Low Stress,37
Library Page PT,22245.07,21441.03,0.0,2017,10.308187499999999,0.0,Low Stress,42
Recreation Leader PT,22233.56,21154.49,275.46,2017,10.170427884615385,27.084406194618726,Medium Stress,68
Recreation Leader PT,22226.24,21422.89,0.0,2017,10.299466346153846,0.0,Low Stress,68
Recreation Leader PT,22224.62,21170.06,251.24,2017,10.177913461538463,24.684823755813632,Medium Stress,68
Police Officer,21352.68,18998.4,0.0,2017,9.133846153846154,0.0,Low Stress,58
Recreation Leader PT,22128.02,21328.2,0.0,2017,10.253942307692308,0.0,Low Stress,68
Recreation Leader PT,22127.36,21022.77,304.81,2017,10.107100961538462,30.15800486805497,Medium Stress,68
Recreation Leader PT,22113.62,20988.35,0.0,2017,10.090552884615384,0.0,Low Stress,68
Recreation Leader PT,22122.6,21322.99,0.0,2017,10.251437500000002,0.0,Low Stress,68
Class Instructor PT,22112.29,21313.03,0.0,2017,10.246649038461538,0.0,Low Stress,13
Recreation Leader PT,22111.59,20609.04,703.33,2017,9.908192307692309,70.98469409540667,Medium Stress,68
Recreation Leader PT,22111.05,21311.85,0.0,2017,10.24608173076923,0.0,Low Stress,68
Recreation Leader PT,22107.79,21308.72,0.0,2017,10.244576923076924,0.0,Low Stress,68
Library Page PT,22096.69,21298.07,0.0,2017,10.23945673076923,0.0,Low Stress,42
Animal Care Attendant PT,22089.02,20563.54,727.07,2017,9.886317307692309,73.54305727515788,Medium Stress,6
Recreation Leader PT,22068.46,20898.62,372.2,2017,10.047413461538461,37.04435986682374,Medium Stress,68
Library Clerk PT,22041.84,20415.16,0.0,2017,9.81498076923077,0.0,Low Stress,41
Recreation Leader PT,21995.03,21103.79,96.26,2017,10.146052884615385,9.487433299895422,Medium Stress,68
Librarian I PT,21964.9,21170.98,0.0,2017,10.17835576923077,0.0,Low Stress,35
Library Page PT,21949.21,21155.92,0.0,2017,10.171115384615383,0.0,Low Stress,42
Library Clerk PT,21944.32,21036.2,0.0,2017,10.113557692307692,0.0,Low Stress,41
Library Clerk PT,21930.43,21137.8,0.0,2017,10.162403846153845,0.0,Low Stress,41
Recreation Leader PT,21923.35,21082.8,48.13,2017,10.135961538461538,4.7484394862162524,Medium Stress,68
Recreation Leader PT,21876.37,20979.3,106.37,2017,10.086201923076922,10.54609067032742,Medium Stress,68
Library Clerk PT,21859.07,21069.03,0.0,2017,10.129341346153845,0.0,Low Stress,41
Library Page PT,21847.94,20797.23,128.34,2017,9.99866826923077,12.835709370911415,Medium Stress,42
Recreation Leader PT,21841.17,20987.55,64.17,2017,10.09016826923077,6.359656081819936,Medium Stress,68
Assoc Engineer,21036.76,20732.88,0.0,2017,9.96773076923077,0.0,Low Stress,8
Recreation Leader PT,21791.99,20673.36,330.97,2017,9.939115384615384,33.29974421187461,Medium Stress,68
Class Instructor PT,21791.05,20714.65,288.77,2017,9.958966346153847,28.99598110515987,Medium Stress,13
Recreation Leader PT,21781.98,19382.92,1611.72,2017,9.318711538461537,172.9552410059991,Medium Stress,68
Recreation Leader PT,21777.6,20492.8,497.65,2017,9.852307692307692,50.511008744534664,Medium Stress,68
Parking & Traffic Ctrl Officer,20961.58,16466.56,35.09,2017,7.916615384615385,4.432449764856776,Medium Stress,51
Librarian I PT,21670.7,20166.12,0.0,2017,9.69525,0.0,Low Stress,35
Class Instructor PT,21682.87,20166.02,722.44,2017,9.695201923076922,74.5152092480321,Medium Stress,13
Recreation Leader PT,21667.32,20524.13,360.03,2017,9.867370192307693,36.486925389772914,Medium Stress,68
Recreation Leader PT,21664.36,20801.09,80.21,2017,10.000524038461538,8.02057969077582,Medium Stress,68
Senr Analyst,20877.84,19268.0,0.0,2017,9.263461538461538,0.0,Low Stress,74
Library Page PT,21645.84,20863.5,0.0,2017,10.030528846153846,0.0,Low Stress,42
Recreation Leader PT,21609.97,20247.82,581.08,2017,9.734528846153847,59.69266814896616,Medium Stress,68
Librarian I PT,21568.56,20710.85,0.0,2017,9.957139423076923,0.0,Low Stress,35
Recreation Leader PT,21559.56,19655.52,1124.79,2017,9.449769230769231,119.02830349947494,Medium Stress,68
Recreation Leader PT,21541.01,20503.14,259.26,2017,9.857278846153847,26.30137627699952,Medium Stress,68
Recreation Leader PT,21514.2,20689.41,0.0,2017,9.946831730769231,0.0,Low Stress,68
Library Page PT,21468.47,20561.63,0.0,2017,9.88539903846154,0.0,Low Stress,42
Recreation Leader PT,21476.18,20115.91,0.0,2017,9.671110576923077,0.0,Low Stress,68
Recreation Leader PT,21464.35,19546.71,1141.8,2017,9.39745673076923,121.50095847331853,Medium Stress,68
Recreation Leader PT,21463.59,20607.6,80.21,2017,9.907499999999999,8.09588695432753,Medium Stress,68
Recreation Leader PT,21458.68,20552.14,130.92,2017,9.880836538461539,13.249890279065827,Medium Stress,68
Recreation Leader PT,21452.32,20676.94,0.0,2017,9.940836538461538,0.0,Low Stress,68
Library Page PT,21450.18,20674.86,0.0,2017,9.939836538461538,0.0,Low Stress,42
Recreation Leader PT,21441.5,20666.47,0.0,2017,9.935802884615384,0.0,Low Stress,68
Recreation Leader PT,21420.74,20384.64,261.84,2017,9.800307692307692,26.717528492041065,Medium Stress,68
Recreation Leader PT,21414.4,20640.38,0.0,2017,9.923259615384616,0.0,Low Stress,68
Recreation Leader PT,21400.64,19584.61,1042.52,2017,9.415677884615384,110.72171465247457,Medium Stress,68
Recreation Leader PT,21397.93,20480.11,144.38,2017,9.84620673076923,14.663514990886279,Medium Stress,68
Engineer II,20622.8,20572.8,0.0,2017,9.89076923076923,0.0,Low Stress,19
Engineerg Technician I,20600.6,20565.6,0.0,2017,9.887307692307692,0.0,Low Stress,20
Recreation Leader PT,21358.65,18693.64,1893.02,2017,8.987326923076923,210.63215082776816,Medium Stress,68
Recreation Leader PT,21341.59,20441.85,128.34,2017,9.827812499999999,13.058857197367168,Medium Stress,68
Senr Office Specialist,20536.25,20468.8,17.45,2017,9.840769230769231,1.7732353630891893,Medium Stress,80
Library Clerk PT,21267.88,20451.01,0.0,2017,9.832216346153846,0.0,Low Stress,41
Assoc Engineer,20493.03,20184.08,0.0,2017,9.703884615384617,0.0,Low Stress,8
Office Specialist II,20486.15,13888.0,0.0,2017,6.676923076923077,0.0,Low Stress,50
Library Page PT,21228.45,20461.17,0.0,2017,9.83710096153846,0.0,Low Stress,42
Library Page PT,21208.51,20441.94,0.0,2017,9.82785576923077,0.0,Low Stress,42
Recreation Leader PT,21189.22,20423.36,0.0,2017,9.818923076923078,0.0,Low Stress,68
Senr Accountant,20394.48,16447.16,0.0,2017,7.907288461538461,0.0,Low Stress,73
Senr Office Specialist,20368.8,20368.8,0.0,2017,9.792692307692308,0.0,Low Stress,80
Recreation Leader PT,21128.35,20089.37,275.3,2017,9.658350961538462,28.503830632817255,Medium Stress,68
Library Page PT,21103.06,20340.3,0.0,2017,9.778990384615383,0.0,Low Stress,42
Analyst II C,20314.09,19948.8,0.0,2017,9.590769230769231,0.0,Low Stress,4
Recreation Progrm Spec,20273.57,17113.6,0.0,2017,8.227692307692307,0.0,Low Stress,69
Recreation Leader PT,21016.16,19839.4,417.11,2017,9.538173076923078,43.7305966914322,Medium Stress,68
Recreation Leader PT,21010.87,19698.24,553.2,2017,9.470307692307694,58.41415273648813,Medium Stress,68
Recreation Leader PT,21010.27,20250.88,0.0,2017,9.736,0.0,Low Stress,68
Public Safety Radio Disp FT,20246.32,16844.0,515.85,2017,8.098076923076922,63.70030871526954,Medium Stress,66
Class Instructor PT,20981.62,20223.23,0.0,2017,9.72270673076923,0.0,Low Stress,13
Library Clerk PT,20925.54,19224.52,0.0,2017,9.242557692307692,0.0,Low Stress,41
Recreation Leader PT,20932.89,19949.4,226.86,2017,9.591057692307693,23.65328280549791,Medium Stress,68
Recreation Leader PT,20903.49,19832.04,315.9,2017,9.534634615384617,33.131841202417895,Medium Stress,68
Recreation Leader PT,20894.34,18433.87,1705.23,2017,8.862437499999999,192.41094789102888,Medium Stress,68
Library Page PT,20881.52,20102.43,0.0,2017,9.664629807692307,0.0,Low Stress,42
Library Clerk PT,20863.5,20000.26,0.0,2017,9.615509615384614,0.0,Low Stress,41
Recreation Leader PT,20858.79,20063.94,40.91,2017,9.646125,4.241081263201544,Medium Stress,68
Recreation Leader PT,20852.01,20098.35,0.0,2017,9.66266826923077,0.0,Low Stress,68
Librarian I PT,20733.89,19927.61,0.0,2017,9.58058173076923,0.0,Low Stress,35
Library Page PT,20731.61,19982.27,0.0,2017,9.606860576923077,0.0,Low Stress,42
Recreation Leader PT,20714.97,19704.4,261.84,2017,9.473269230769231,27.639877387791554,Medium Stress,68
Library Page PT,20692.74,19861.89,0.0,2017,9.548985576923076,0.0,Low Stress,42
Police Recruit,20689.46,18208.64,956.47,2017,8.754153846153846,109.25898913922182,Medium Stress,60
Recreation Leader PT,20660.81,19801.74,112.3,2017,9.520067307692308,11.796135087118605,Medium Stress,68
Engineer I,19897.19,16848.0,0.0,2017,8.1,0.0,Low Stress,18
Recreation Leader PT,20631.24,18556.96,1328.55,2017,8.921615384615384,148.913615161104,Medium Stress,68
Library Page PT,20616.07,19870.91,0.0,2017,9.553322115384615,0.0,Low Stress,42
Recreation Leader PT,20614.88,19869.76,0.0,2017,9.55276923076923,0.0,Low Stress,68
Library Page PT,20587.67,19717.2,0.0,2017,9.479423076923077,0.0,Low Stress,42
Recreation Leader PT,20586.91,19400.96,441.85,2017,9.327384615384615,47.37126410239494,Medium Stress,68
Recreation Leader PT,20565.25,19166.87,655.03,2017,9.214841346153845,71.08424067153375,Medium Stress,68
Library Page PT,20556.9,19813.9,0.0,2017,9.525913461538462,0.0,Low Stress,42
Recreation Progrm Spec,19752.96,17523.6,0.0,2017,8.424807692307692,0.0,Low Stress,69
Recreation Leader PT,20480.28,19659.81,80.21,2017,9.451831730769232,8.486185776973427,Medium Stress,68
Library Page PT,20457.7,19566.18,0.0,2017,9.406817307692307,0.0,Low Stress,42
Library Page PT,20452.13,19712.9,0.0,2017,9.477355769230769,0.0,Low Stress,42
Library Page PT,20442.55,19577.46,0.0,2017,9.412240384615384,0.0,Low Stress,42
Senr Office Specialist,19678.27,18746.43,186.29,2017,9.012706730769231,20.669706178723093,Medium Stress,80
Recreation Leader PT,20363.58,19401.33,226.21,2017,9.3275625,24.251780676891737,Medium Stress,68
Library Page PT,20348.5,19612.99,0.0,2017,9.429322115384617,0.0,Low Stress,42
Library Page PT,20343.96,19036.26,0.0,2017,9.152048076923077,0.0,Low Stress,42
Recreation Leader PT,20334.33,19372.17,227.18,2017,9.313543269230768,24.392435127298597,Medium Stress,68
Library Page PT,20313.77,19579.54,0.0,2017,9.413240384615385,0.0,Low Stress,42
Library Clerk PT,20287.84,19472.1,0.0,2017,9.361586538461538,0.0,Low Stress,41
Recreation Leader PT,20279.79,19546.81,0.0,2017,9.39750480769231,0.0,Low Stress,68
Recreation Leader PT,20271.03,19538.33,0.0,2017,9.393427884615386,0.0,Low Stress,68
Recreation Leader PT,20202.6,18915.97,556.41,2017,9.094216346153846,61.182841799812536,Medium Stress,68
Library Page PT,20191.14,19461.33,0.0,2017,9.356408653846154,0.0,Low Stress,42
Library Page PT,20176.95,19319.33,128.34,2017,9.288139423076924,13.817622039687711,Medium Stress,42
Recreation Leader PT,20168.35,17843.57,1595.8,2017,8.578639423076924,186.02017421401658,Medium Stress,68
Recreation Leader PT,20165.82,19276.52,160.43,2017,9.267557692307692,17.310925415998323,Medium Stress,68
Library Page PT,20102.2,19246.72,0.0,2017,9.25323076923077,0.0,Low Stress,42
Police Data Spec I,19344.45,18376.0,780.98,2017,8.834615384615384,88.4,Medium Stress,55
Class Instructor PT,20048.25,19323.58,0.0,2017,9.290182692307694,0.0,Low Stress,13
Librarian II,19316.79,14894.0,0.0,2017,7.160576923076923,0.0,Low Stress,36
Recreation Leader PT,20037.54,19086.1,227.18,2017,9.176009615384615,24.75803857257376,Medium Stress,68
Library Page PT,20022.61,19171.49,0.0,2017,9.2170625,0.0,Low Stress,42
Animal Care Attendant PT,20025.35,18619.36,682.17,2017,8.951615384615385,76.20635725395502,Medium Stress,6
Police Data Spec I,19298.51,18376.0,735.04,2017,8.834615384615384,83.2,Medium Stress,55
Recreation Leader PT,20015.61,17922.64,1369.5,2017,8.616653846153845,158.93640669008585,Medium Stress,68
Police Officer,19281.96,12493.0,3520.6,2017,6.00625,586.156087408949,High Stress,58
Police Data Spec I,19280.69,18376.0,597.22,2017,8.834615384615384,67.60000000000001,Medium Stress,55
Library Clerk PT,19981.27,19259.04,0.0,2017,9.259153846153847,0.0,Low Stress,41
Regional Park Aide PT,19978.24,18740.83,515.3,2017,9.010014423076925,57.19191732703406,Medium Stress,70
Class Instructor PT,19944.06,19223.15,0.0,2017,9.24189903846154,0.0,Low Stress,13
Library Page PT,19876.32,19157.89,0.0,2017,9.210524038461537,0.0,Low Stress,42
Library Page PT,19859.29,19127.01,0.0,2017,9.195677884615383,0.0,Low Stress,42
Recreation Leader PT,19823.19,19057.59,49.1,2017,9.162302884615384,5.358914742105377,Medium Stress,68
Library Page PT,19816.97,19100.7,0.0,2017,9.183028846153846,0.0,Low Stress,42
Library Page PT,19802.31,18999.94,0.0,2017,9.134586538461537,0.0,Low Stress,42
Recreation Leader PT,19779.42,19064.47,0.0,2017,9.165610576923077,0.0,Low Stress,68
Office Specialist II,19038.42,15674.0,184.4,2017,7.535576923076923,24.47058823529412,Medium Stress,50
Class Instructor PT,19727.8,19014.73,0.0,2017,9.141697115384614,0.0,Low Stress,13
Recreation Leader PT,19716.41,18747.09,256.68,2017,9.013024038461538,28.478787907883305,Medium Stress,68
Library Clerk PT,19710.86,18998.4,0.0,2017,9.133846153846154,0.0,Low Stress,41
Library Page PT,19703.88,18991.66,0.0,2017,9.130605769230769,0.0,Low Stress,42
Class Instructor PT,19699.42,18987.41,0.0,2017,9.1285625,0.0,Low Stress,13
Recreation Leader PT,19683.1,17848.65,1123.01,2017,8.581081730769231,130.8704467844907,Medium Stress,68
Recreation Leader PT,19651.31,18941.03,0.0,2017,9.106264423076922,0.0,Low Stress,68
Class Instructor PT,19643.92,18801.41,132.48,2017,9.039139423076923,14.656262482441475,Medium Stress,13
Recreation Leader PT,19639.84,18331.54,598.42,2017,8.813240384615385,67.90011095630808,Medium Stress,68
Recreation Leader PT,19637.05,18927.26,0.0,2017,9.09964423076923,0.0,Low Stress,68
Recreation Leader PT,19633.82,18795.83,128.34,2017,9.036456730769231,14.202469377516183,Medium Stress,68
Library Page PT,19631.25,18921.68,0.0,2017,9.096961538461539,0.0,Low Stress,42
Library Page PT,19630.52,18920.98,0.0,2017,9.096625,0.0,Low Stress,42
Engineer I,18917.82,18917.82,0.0,2017,9.09510576923077,0.0,Low Stress,18
Library Page PT,19613.97,18905.02,0.0,2017,9.088951923076923,0.0,Low Stress,42
Recreation Leader PT,19607.66,18703.83,130.92,2017,8.992225961538463,14.559242679173193,Medium Stress,68
Recreation Leader PT,19603.6,18611.06,283.97,2017,8.947625,31.73691342674732,Medium Stress,68
Maintenance Assistant,18884.05,11922.88,4623.48,2017,5.732153846153846,806.5868649185431,High Stress,44
Library Page PT,19572.82,18865.38,0.0,2017,9.069894230769231,0.0,Low Stress,42
Library Clerk PT,19489.46,18785.03,0.0,2017,9.031264423076923,0.0,Low Stress,41
Recreation Leader PT,19464.16,18760.62,0.0,2017,9.019528846153845,0.0,Low Stress,68
Recreation Leader PT,19456.47,18614.13,139.1,2017,8.949100961538463,15.54346080101514,Medium Stress,68
Library Page PT,19443.28,18618.53,0.0,2017,8.951216346153846,0.0,Low Stress,42
Recreation Leader PT,19431.8,18729.47,0.0,2017,9.004552884615386,0.0,Low Stress,68
Recreation Leader PT,19381.49,16937.71,1743.23,2017,8.143129807692308,214.07370890161658,Medium Stress,68
Recreation Leader PT,19377.41,18644.95,32.09,2017,8.963918269230769,3.579907696185831,Medium Stress,68
Library Page PT,19374.29,18477.6,196.38,2017,8.883461538461537,22.106247564618783,Medium Stress,42
Library Page PT,19349.03,18577.13,0.0,2017,8.9313125,0.0,Low Stress,42
Library Page PT,19327.48,18500.56,128.34,2017,8.8945,14.429141604362245,Medium Stress,42
Recreation Leader PT,19307.96,17974.13,635.94,2017,8.641408653846154,73.5921682996618,Medium Stress,68
Class Instructor PT,19275.02,18578.33,0.0,2017,8.931889423076925,0.0,Low Stress,13
Recreation Leader PT,19270.68,18306.71,267.44,2017,8.801302884615383,30.386410228817745,Medium Stress,68
Library Page PT,19270.32,18573.81,0.0,2017,8.929716346153846,0.0,Low Stress,42
Recreation Leader PT,19260.33,18302.33,261.84,2017,8.799197115384617,29.75726041438439,Medium Stress,68
Recreation Leader PT,19215.15,18520.61,0.0,2017,8.904139423076924,0.0,Low Stress,68
Recreation Leader PT,19207.27,18015.69,497.33,2017,8.661389423076923,57.41919404696684,Medium Stress,68
Office Specialist II,18510.03,16513.47,0.0,2017,7.93916826923077,0.0,Low Stress,50
Library Page PT,19197.07,18503.24,0.0,2017,8.895788461538462,0.0,Low Stress,42
Maintenance Assistant PT,19189.7,15734.83,2761.25,2017,7.564822115384615,365.01188764034947,High Stress,45
Library Page PT,19173.55,18480.55,0.0,2017,8.884879807692307,0.0,Low Stress,42
Library Page PT,19168.31,18475.5,0.0,2017,8.882451923076923,0.0,Low Stress,42
Library Page PT,19160.03,18467.5,0.0,2017,8.87860576923077,0.0,Low Stress,42
Library Page PT,19104.95,18414.39,0.0,2017,8.853072115384615,0.0,Low Stress,42
Police Officer,18405.41,8635.2,1433.04,2017,4.151538461538462,345.18287937743185,High Stress,58
Maintenance Assistant PT,19067.55,17408.04,970.29,2017,8.369250000000001,115.93511963437582,Medium Stress,45
Library Page PT,19052.92,18244.4,0.0,2017,8.771346153846155,0.0,Low Stress,42
Recreation Leader PT,19028.15,17947.62,392.76,2017,8.62866346153846,45.51805754746312,Medium Stress,68
Library Page PT,18994.37,17999.17,192.51,2017,8.653447115384614,22.246625816634882,Medium Stress,42
Library Page PT,18997.24,17893.47,0.0,2017,8.602629807692308,0.0,Low Stress,42
Library Page PT,18975.18,18174.87,0.0,2017,8.737918269230768,0.0,Low Stress,42
Engineer I,18292.56,17352.0,0.0,2017,8.342307692307692,0.0,Low Stress,18
Library Page PT,18920.97,18164.6,0.0,2017,8.73298076923077,0.0,Low Stress,42
Library Page PT,18887.35,18204.64,0.0,2017,8.752230769230769,0.0,Low Stress,42
Recreation Leader PT,18886.82,18204.17,0.0,2017,8.752004807692307,0.0,Low Stress,68
Library Page PT,18875.75,18193.51,0.0,2017,8.746879807692308,0.0,Low Stress,42
Library Clerk PT,18841.53,18160.5,0.0,2017,8.731009615384615,0.0,Low Stress,41
Recreation Leader PT,18839.91,18158.96,0.0,2017,8.730269230769231,0.0,Low Stress,68
Library Page PT,18837.51,18156.61,0.0,2017,8.729139423076923,0.0,Low Stress,42
Library Page PT,18777.64,18098.93,0.0,2017,8.701408653846155,0.0,Low Stress,42
Recreation Leader PT,18776.98,17857.63,240.64,2017,8.585399038461539,28.028982569355506,Medium Stress,68
Maintenance Assistant PT,18751.92,17812.3,261.84,2017,8.563605769230769,30.575905413674818,Medium Stress,45
Library Page PT,18743.86,18066.36,0.0,2017,8.68575,0.0,Low Stress,42
Recreation Leader PT,18719.56,18042.92,0.0,2017,8.674480769230769,0.0,Low Stress,68
